chainage_m,lon,lat,elev_m
78389.1,77.632742,29.999509,277.076996
78401.2,77.632868,29.999516,276.971985
78413.3,77.632993,29.999523,276.916992
78425.5,77.633119,29.99953,276.959015
78437.6,77.633245,29.999539,277.109985
78449.9,77.633372,29.999547,277.199005
78461.9,77.633496,29.999554,277.042999
78472.2,77.633603,29.999561,277.015015
78484.4,77.633729,29.999554,277.109009
78496.5,77.633847,29.999515,277.128998
78508.3,77.633944,29.999451,277.022003
78520.1,77.634031,29.999376,277.045013
78532.3,77.634121,29.999298,277.15799
78544.5,77.63421,29.99922,277.131012
78556.9,77.6343,29.999141,277.10199
78569.1,77.634389,29.999063,277.100006
78581.3,77.63448,29.998986,277.046997
78593.5,77.634569,29.998908,277.028992
78605.8,77.634659,29.99883,276.895996
78618.1,77.63475,29.998752,276.890015
78630.3,77.63484,29.998675,276.868011
78642.5,77.634931,29.998598,276.878998
78654.8,77.635021,29.99852,276.88501
78665.9,77.635108,29.998454,276.964996
78677.9,77.635207,29.998389,277.106995
78690.1,77.635309,29.998324,277.091003
78702.4,77.635412,29.998259,277.175995
78714.6,77.635515,29.998195,277.231995
78726.8,77.635618,29.998131,277.203003
78739.0,77.635721,29.998067,277.243011
78751.2,77.635823,29.998002,277.240997
78763.5,77.635926,29.997937,277.446014
78775.7,77.636028,29.997872,277.44101
78787.9,77.636131,29.997807,277.377014
78800.1,77.636234,29.997743,277.46701
78812.3,77.636336,29.997679,277.497009
78824.5,77.636439,29.997615,277.467987
78836.8,77.636543,29.997551,277.490997
78849.0,77.636645,29.997486,277.421997
78861.2,77.636748,29.997422,277.356995
78873.4,77.636851,29.997358,277.296997
78885.6,77.636954,29.997294,277.269012
78897.8,77.637056,29.997228,277.378998
78903.4,77.637101,29.997197,277.389008
78915.7,77.637201,29.997128,277.247986
78927.9,77.637297,29.997057,277.306
78940.1,77.637392,29.996984,277.330994
78952.4,77.637488,29.996911,277.389008
78964.5,77.637584,29.99684,277.347992
78976.8,77.637681,29.996769,277.36499
78989.0,77.637778,29.996698,277.358002
79001.2,77.637874,29.996626,277.303986
79013.5,77.637971,29.996555,277.244995
79025.7,77.638068,29.996484,277.277008
79037.9,77.638165,29.996413,277.303009
79050.2,77.638262,29.996342,277.265015
79062.4,77.638359,29.996271,277.229004
79074.6,77.638456,29.9962,277.158997
79086.8,77.638553,29.996129,277.118011
79099.1,77.63865,29.996058,277.074005
79111.3,77.638747,29.995987,277.049988
79123.5,77.638844,29.995916,277.096008
79135.8,77.63894,29.995844,277.10199
79148.0,77.639037,29.995773,277.039001
79160.2,77.639134,29.995702,277.037994
79172.5,77.639231,29.995631,277.027008
79184.7,77.639328,29.99556,276.989014
79196.9,77.639425,29.995489,276.813995
79209.2,77.639521,29.995417,276.798004
79221.4,77.639618,29.995346,276.766998
79233.5,77.639714,29.995275,276.858002
79245.8,77.639811,29.995203,276.84201
79258.1,77.639908,29.995132,276.867004
79270.2,77.640004,29.995061,276.817993
79282.5,77.640101,29.994989,276.75
79294.8,77.640198,29.994918,276.709015
79307.0,77.640295,29.994847,276.734009
79319.2,77.640392,29.994776,276.785004
79331.5,77.640489,29.994705,276.653992
79343.7,77.640585,29.994633,276.713013
79355.9,77.640682,29.994562,276.761993
79368.1,77.640779,29.994491,276.64801
79380.2,77.640875,29.994422,276.694
79392.4,77.640973,29.994352,276.747986
79404.4,77.64107,29.994284,276.72699
79416.7,77.64117,29.994216,276.76001
79428.8,77.64127,29.99415,276.807007
79440.8,77.64137,29.994085,276.835999
79453.0,77.641473,29.994021,276.876007
79465.2,77.641577,29.993958,276.947998
79477.5,77.641681,29.993895,276.998993
79489.7,77.641784,29.993831,276.924011
79501.9,77.641888,29.993768,276.928986
79514.2,77.641992,29.993704,276.967987
79526.4,77.642096,29.993641,276.946014
79538.4,77.642199,29.99358,276.949005
79550.7,77.642304,29.993518,277.003998
79562.9,77.642409,29.993456,276.878998
79575.1,77.642514,29.993395,276.819
79587.3,77.64262,29.993334,276.830994
79599.5,77.642726,29.993274,276.789001
79611.8,77.642832,29.993213,276.923004
79624.0,77.642938,29.993153,277.002991
79636.2,77.643044,29.993092,277.049011
79648.3,77.643149,29.993033,277.014008
79660.5,77.643255,29.992973,277.075989
79672.7,77.643362,29.992913,277.213013
79684.9,77.643468,29.992853,277.480988
79697.2,77.643575,29.992794,277.462006
79709.4,77.643682,29.992735,277.436005
79721.5,77.643788,29.992676,277.406006
79733.8,77.643895,29.992616,277.378998
79746.0,77.644002,29.992557,277.23999
79758.1,77.644108,29.992498,277.089996
79770.4,77.644216,29.992439,277.131012
79782.6,77.644323,29.99238,276.984009
79794.8,77.644431,29.992323,277.057007
79807.1,77.644543,29.992271,277.046997
79819.2,77.644663,29.992237,277.018005
79831.3,77.644787,29.992219,276.799011
79843.5,77.644913,29.992207,276.720001
79847.8,77.644957,29.992202,276.721008
79859.9,77.645082,29.992189,276.748993
79872.2,77.645208,29.992175,276.609009
79884.5,77.645335,29.992161,276.502991
79896.5,77.645459,29.992148,276.596008
79908.8,77.645585,29.992134,276.589996
79921.0,77.645711,29.99212,276.562988
79932.8,77.645833,29.992107,276.558014
79945.0,77.645958,29.992093,276.557007
79957.2,77.646084,29.992079,276.509003
79969.4,77.64621,29.992066,276.481995
79981.7,77.646336,29.992051,276.53299
79993.9,77.646462,29.992036,276.56601
80006.1,77.646587,29.992021,276.638
80018.3,77.646713,29.992006,276.742004
80030.5,77.646838,29.991992,276.709991
80042.7,77.646964,29.991979,276.733002
80054.9,77.64709,29.991965,276.65799
80067.1,77.647215,29.991951,276.770996
80079.3,77.647341,29.991936,276.761993
80090.9,77.64746,29.99192,276.914001
80103.1,77.647583,29.991893,276.847992
80115.2,77.647693,29.991841,276.75
80127.4,77.647796,29.991777,276.723999
80139.8,77.6479,29.991712,276.78299
80151.9,77.648002,29.991648,276.710999
80164.2,77.648105,29.991583,276.653992
80176.4,77.648208,29.991518,276.582001
80188.6,77.648311,29.991454,276.669006
80200.9,77.648414,29.99139,276.546997
80213.1,77.648517,29.991326,276.549011
80225.3,77.64862,29.991261,276.51001
80237.5,77.648722,29.991197,276.367004
80248.2,77.648812,29.99114,276.437012
80260.4,77.648915,29.991076,276.403992
80272.6,77.649018,29.991012,276.421997
80284.9,77.649121,29.990947,276.299011
80297.1,77.649224,29.990883,276.197998
80309.4,77.649327,29.990818,276.19101
80321.5,77.64943,29.990755,276.075989
80333.8,77.649534,29.990691,276.075989
80345.9,77.649637,29.990628,275.971985
80358.2,77.64974,29.990564,275.884003
80370.4,77.649843,29.990499,275.675995
80382.6,77.649946,29.990435,275.511993
80394.9,77.650049,29.99037,275.334991
80407.1,77.650152,29.990306,275.22699
80419.2,77.650254,29.990242,275.359009
80422.2,77.650279,29.990227,275.446991
80434.3,77.65038,29.990162,275.868988
80446.5,77.650482,29.990097,275.86499
80458.8,77.650587,29.990034,275.82901
80471.0,77.650691,29.989972,275.933014
80483.1,77.65079,29.989904,275.940002
80495.5,77.65088,29.989825,275.871002
80507.7,77.650965,29.989743,275.919006
80519.9,77.651049,29.989661,275.990997
80532.2,77.651134,29.989579,276.062988
80544.3,77.651218,29.989497,276.074005
80556.2,77.651301,29.989418,276.033997
80568.5,77.651386,29.989336,276.059998
80580.7,77.651471,29.989254,276.165985
80592.8,77.651555,29.989174,276.22699
80605.0,77.65164,29.989092,276.256989
80617.3,77.651725,29.98901,276.27301
80629.5,77.651809,29.988927,276.346008
80641.7,77.651893,29.988845,276.312012
80653.9,77.651977,29.988763,276.32901
80666.3,77.652062,29.98868,276.25
80678.4,77.652146,29.988598,276.273987
80690.7,77.652231,29.988516,276.29599
80702.9,77.652316,29.988435,276.252991
80715.1,77.652401,29.988353,276.128998
80727.4,77.652486,29.988271,276.088013
80739.5,77.652571,29.98819,276.112
80751.8,77.652656,29.988108,276.104004
80764.0,77.65274,29.988026,276.069
80776.1,77.652824,29.987945,275.987
80788.3,77.652908,29.987863,275.951996
80800.5,77.652992,29.987781,275.984009
80812.7,77.653077,29.987699,275.877991
80824.8,77.65316,29.987618,275.937012
80837.0,77.653244,29.987535,275.886993
80849.3,77.653328,29.987452,275.980011
80861.5,77.65341,29.987369,275.721008
80873.7,77.653482,29.987278,275.756012
80882.3,77.653527,29.987212,275.979004
80894.5,77.653591,29.987117,276.161011
80906.8,77.653655,29.987021,276.131012
80919.0,77.653719,29.986926,276.024994
80931.3,77.653783,29.986831,275.653015
80943.4,77.653846,29.986737,275.476013
80955.6,77.653909,29.986641,275.47699
80967.8,77.653974,29.986547,275.576996
80980.0,77.654038,29.986453,275.571014
80992.3,77.654102,29.986357,275.502014
81004.5,77.654164,29.986261,275.420013
81016.7,77.654228,29.986166,275.355011
81028.9,77.654291,29.986071,275.355988
81041.1,77.654355,29.985977,275.264008
81052.8,77.654417,29.985886,275.28299
81065.0,77.65448,29.985791,275.268005
81077.2,77.654544,29.985696,275.28299
81089.4,77.654608,29.985601,275.291992
81101.7,77.654671,29.985505,275.30899
81114.0,77.654735,29.98541,275.291992
81126.3,77.654799,29.985314,275.152008
81138.6,77.654864,29.985219,275.17099
81150.7,77.654927,29.985124,275.024994
81162.7,77.65499,29.985031,275.033997
81174.8,77.655053,29.984937,274.889008
81187.1,77.655117,29.984842,274.873993
81199.4,77.655181,29.984746,274.993988
81211.5,77.655245,29.984652,274.881989
81223.3,77.655307,29.984561,274.873993
81235.5,77.655382,29.984472,274.902008
81247.8,77.655469,29.984391,274.759003
81259.7,77.655561,29.98432,274.704987
81271.8,77.655655,29.984247,274.644989
81284.1,77.655751,29.984175,274.522003
81294.6,77.655835,29.984114,274.567993
81306.9,77.655932,29.984043,274.717987
81319.1,77.656027,29.98397,274.743988
81331.3,77.656122,29.983897,274.877014
81343.5,77.656216,29.983824,274.782013
81355.8,77.656311,29.98375,274.739014
81368.0,77.656405,29.983676,274.649994
81380.3,77.656499,29.983602,274.506012
81392.5,77.656593,29.983528,274.391998
81404.8,77.656687,29.983453,274.059998
81417.0,77.656782,29.983381,273.313995
81429.2,77.656875,29.983306,272.782013
81441.4,77.656967,29.98323,272.647003
81453.6,77.657058,29.983154,272.630005
81465.7,77.65716,29.983091,272.540985
81477.8,77.657278,29.983054,272.123993
81489.9,77.657401,29.98303,272.041992
81502.2,77.657525,29.983006,272.234985
81514.3,77.657648,29.982981,272.35199
81526.3,77.65777,29.982958,272.334015
81538.5,77.657894,29.982936,272.359985
81550.3,77.658014,29.982915,272.234985
81562.1,77.658134,29.982893,272.028992
81574.4,77.658258,29.98287,272.033997
81586.6,77.658383,29.982848,272.117004
81598.8,77.658507,29.982828,272.105988
81611.1,77.658632,29.982807,272.149994
81623.3,77.658756,29.982784,272.039001
81635.5,77.65888,29.982761,271.885986
81647.7,77.659004,29.982736,272.006012
81660.0,77.659128,29.982712,272.096008
81672.2,77.659252,29.98269,272.062012
81684.4,77.659376,29.982668,272.067993
81696.5,77.659499,29.982645,272.098999
81708.6,77.659622,29.982623,271.865997
81720.8,77.659746,29.982599,271.763
81733.0,77.65987,29.982576,271.726013
81745.2,77.659994,29.982554,271.727997
81757.5,77.660119,29.982532,271.790009
81769.7,77.660243,29.982509,271.747986
81782.0,77.660368,29.982487,271.684998
81794.2,77.660492,29.982464,271.56601
81806.4,77.660616,29.982441,271.761993
81818.7,77.660741,29.982419,271.804993
81830.9,77.660865,29.982396,271.673004
81843.1,77.660988,29.982373,271.687988
81855.3,77.661112,29.98235,271.678009
81867.5,77.661236,29.982327,271.596008
81879.7,77.66136,29.982304,271.661987
81891.8,77.661483,29.982281,271.733002
81903.7,77.661604,29.982259,271.609009
81915.9,77.661728,29.982237,271.583008
81928.1,77.661852,29.982215,271.447998
81940.1,77.661974,29.982194,271.429993
81952.3,77.662098,29.982172,271.421997
81964.6,77.662223,29.982149,271.496002
81976.8,77.662347,29.982127,271.614014
81989.0,77.662471,29.982105,271.647003
82001.0,77.662594,29.982084,271.479004
82013.3,77.662719,29.982064,271.338013
82016.4,77.662751,29.982058,271.268005
82028.6,77.662875,29.982036,270.679993
82040.7,77.662998,29.982013,270.191986
82052.4,77.663116,29.981991,270.027008
82064.6,77.66324,29.981968,269.786987
82076.8,77.663364,29.981945,269.612
82089.0,77.663488,29.981923,269.662994
82101.2,77.663612,29.9819,269.444
82113.4,77.663736,29.981877,269.432007
82125.6,77.66386,29.981854,269.427002
82137.4,77.66398,29.981833,269.17099
82149.6,77.664104,29.98181,268.726013
82161.9,77.664228,29.981787,268.348999
82174.0,77.664352,29.981765,268.481995
82186.1,77.664475,29.981743,268.617004
82198.4,77.664599,29.981719,269.523987
82210.5,77.664721,29.981694,271.09201
82221.8,77.664836,29.981673,271.740997
82234.1,77.664962,29.981652,271.756989
82246.4,77.665087,29.98163,271.852997
82258.6,77.665211,29.981608,271.934998
82270.8,77.665335,29.981587,272.01001
82283.0,77.665459,29.981564,272.153015
82295.2,77.665583,29.981541,272.09201
82307.5,77.665708,29.981519,272.058014
82319.7,77.665832,29.981496,272.118011
82331.9,77.665956,29.981474,272.115997
82344.1,77.66608,29.981451,272.149994
82356.3,77.666204,29.981428,272.053986
82368.4,77.666327,29.981406,272.066986
82380.6,77.666451,29.981383,271.936005
82392.9,77.666576,29.98136,271.94101
82405.1,77.6667,29.981338,271.859009
82417.3,77.666824,29.981316,271.78299
82429.5,77.666948,29.981294,271.84201
82441.7,77.667072,29.98127,271.791992
82454.0,77.667196,29.981247,271.692993
82466.2,77.66732,29.981223,271.757996
82478.5,77.667445,29.981201,271.815002
82490.7,77.667569,29.98118,271.751007
82502.8,77.667693,29.981158,271.713989
82506.8,77.667733,29.981151,271.722992
82518.9,77.667856,29.981127,271.740997
82531.1,77.667974,29.981087,271.626007
82543.2,77.668074,29.981021,271.497986
82555.4,77.668151,29.980934,271.476013
82567.7,77.668213,29.980838,271.36499
82579.9,77.668272,29.98074,271.117004
82592.2,77.66833,29.980642,271.134003
82604.4,77.66839,29.980545,271.071991
82616.7,77.668451,29.980448,270.962006
82628.9,77.668513,29.980352,270.958008
82641.2,77.668577,29.980257,270.598999
82651.2,77.668627,29.980178,270.356995
82663.3,77.668687,29.980082,269.787994
82675.4,77.668744,29.979985,270.071991
82687.7,77.668802,29.979887,270.286011
82699.9,77.66886,29.979789,270.395996
82712.2,77.668919,29.979691,270.259003
82724.4,77.668979,29.979594,270.291992
82732.4,77.669018,29.979531,270.421997
82744.7,77.669077,29.979433,270.57901
82756.9,77.669137,29.979336,270.588989
82769.1,77.669196,29.979239,270.675995
82781.5,77.669256,29.979141,270.73999
82793.6,77.669314,29.979044,270.748993
82805.9,77.669374,29.978946,270.757996
82818.1,77.669433,29.978849,270.800995
82830.3,77.669492,29.978752,270.873993
82842.6,77.669552,29.978655,270.932007
82854.8,77.669611,29.978557,270.851013
82867.0,77.66967,29.97846,270.932007
82879.3,77.669731,29.978363,270.889008
82891.6,77.669791,29.978266,270.970001
82903.8,77.669851,29.978169,271.028015
82916.0,77.66991,29.978072,270.998993
82928.3,77.669969,29.977974,270.972992
82940.5,77.670035,29.97788,270.94101
82952.6,77.670122,29.977802,270.938995
82964.8,77.67022,29.977732,270.983002
82977.0,77.670317,29.977661,271.020996
82989.2,77.670412,29.977589,271.06601
83001.5,77.670508,29.977516,271.078003
83013.7,77.670603,29.977444,270.931
83025.9,77.670699,29.977372,270.911987
83038.1,77.670796,29.977301,271.18399
83050.3,77.670892,29.97723,271.216003
83062.5,77.670988,29.977158,271.177002
83074.7,77.671083,29.977085,271.088013
83087.0,77.671178,29.977012,271.195007
83099.1,77.671272,29.976939,271.04599
83111.4,77.671368,29.976866,270.987
83123.7,77.671464,29.976794,271.016998
83135.8,77.671559,29.976722,270.93399
83147.9,77.671653,29.97665,271.02301
83160.2,77.671749,29.976577,271.183014
83172.4,77.671844,29.976504,271.234985
83184.6,77.671939,29.976432,271.098999
83196.8,77.672034,29.97636,271.101013
83209.0,77.67213,29.976288,271.097992
83221.2,77.672226,29.976216,271.018005
83233.4,77.672321,29.976144,270.938995
83245.5,77.672416,29.976073,270.990997
83257.1,77.672507,29.976004,270.94101
83269.3,77.672602,29.975931,270.915985
83281.6,77.672698,29.975859,270.825012
83293.7,77.672793,29.975787,270.735992
83306.0,77.672889,29.975715,270.811005
83318.1,77.672984,29.975643,270.73999
83329.9,77.673077,29.975574,270.671997
83342.2,77.673174,29.975502,270.752991
83354.5,77.673271,29.97543,270.677002
83366.8,77.673367,29.975358,270.507996
83379.1,77.673463,29.975285,270.553986
83391.0,77.673557,29.975215,270.477997
83403.2,77.673653,29.975143,270.531006
83415.5,77.673749,29.975071,270.608002
83427.7,77.673845,29.974999,270.505005
83439.5,77.673938,29.97493,270.623993
83451.5,77.674033,29.97486,270.652008
83461.8,77.674113,29.974798,270.619995
83474.0,77.674206,29.974724,270.546997
83486.2,77.674302,29.974652,270.812012
83498.4,77.674404,29.974587,270.804993
83510.6,77.67452,29.974544,270.89801
83522.7,77.67464,29.974513,270.987
83534.8,77.674762,29.974485,270.819
83547.1,77.674886,29.97446,270.67099
83559.2,77.675009,29.974436,270.81601
83571.4,77.675132,29.97441,270.692993
83583.6,77.675254,29.974381,270.677002
83595.7,77.675374,29.974348,270.794006
83607.9,77.675495,29.974316,270.908997
83620.1,77.675617,29.974286,270.89801
83632.3,77.675739,29.974256,270.92099
83644.5,77.675861,29.974227,270.868011
83656.8,77.675984,29.974198,270.984009
83669.0,77.676106,29.974169,271.104004
83681.2,77.676228,29.97414,271.019989
83693.4,77.67635,29.974111,271.032013
83705.6,77.676473,29.974083,271.071991
83717.8,77.676594,29.974052,271.052002
83730.0,77.676715,29.97402,271.041992
83742.2,77.676836,29.973985,271.069
83754.5,77.676956,29.973949,271.078003
83766.6,77.677075,29.973913,271.026001
83778.9,77.677195,29.973876,270.971985
83791.1,77.677314,29.973839,271.040009
83803.2,77.677433,29.973802,270.860992
83815.3,77.677551,29.973766,270.717987
83827.5,77.67767,29.973729,270.63501
83839.7,77.67779,29.973693,270.716003
83851.8,77.677909,29.973657,270.800995
83864.1,77.678029,29.97362,270.781006
83876.3,77.678148,29.973584,270.822998
83888.4,77.678267,29.973547,270.777008
83900.6,77.678386,29.973509,270.777008
83912.8,77.678505,29.973472,270.795013
83925.0,77.678624,29.973435,270.976013
83937.1,77.678742,29.973398,270.979004
83949.3,77.678861,29.973361,270.997009
83961.4,77.67898,29.973325,271.110992
83973.6,77.6791,29.973289,271.151001
83985.8,77.679219,29.973253,271.200012
83996.0,77.679319,29.973222,271.118988
84008.2,77.679438,29.973184,271.186005
84020.4,77.679556,29.973146,271.222992
84032.6,77.679676,29.97311,271.247009
84044.8,77.679795,29.973073,271.278992
84057.0,77.679914,29.973036,271.269989
84069.1,77.680033,29.972999,271.371002
84081.3,77.680152,29.972961,271.390991
84093.6,77.680271,29.972923,271.424988
84105.8,77.680389,29.972883,271.296997
84117.9,77.680507,29.972844,271.358002
84130.1,77.680621,29.972796,271.656006
84142.3,77.68073,29.97274,271.686005
84154.5,77.680839,29.972685,271.667999
84166.8,77.680948,29.972628,271.645996
84179.0,77.681057,29.972572,271.639008
84191.1,77.681165,29.972516,271.688995
84203.1,77.681272,29.97246,271.656006
84215.3,77.681381,29.972404,271.798004
84227.6,77.68149,29.972348,271.906006
84239.5,77.681597,29.972293,271.992004
84251.7,77.681706,29.972237,272.036011
84263.9,77.681815,29.972181,272.096985
84276.2,77.681925,29.972126,272.207001
84288.3,77.682033,29.97207,272.158997
84300.6,77.682142,29.972013,272.110992
84312.8,77.682251,29.971956,272.054993
84325.0,77.68236,29.9719,272.02301
84337.2,77.682469,29.971845,272.187988
84349.4,77.682578,29.971789,272.233002
84361.5,77.682686,29.971733,272.204987
84373.7,77.682795,29.971677,272.256012
84386.0,77.682904,29.97162,272.234985
84398.2,77.683011,29.971562,272.164001
84410.5,77.683119,29.971503,272.183014
84422.6,77.683221,29.971439,272.154999
84434.8,77.683308,29.971359,272.039001
84447.1,77.683385,29.971271,272.112
84459.2,77.683462,29.971185,272.187012
84471.4,77.683538,29.971097,272.113007
84483.7,77.683615,29.971009,272.145996
84495.9,77.683691,29.970921,272.20401
84508.2,77.683767,29.970832,272.223999
84520.3,77.683843,29.970745,272.332001
84532.6,77.68392,29.970657,272.338989
84544.8,77.683997,29.97057,272.311005
84557.1,77.684074,29.970482,272.364014
84569.3,77.684151,29.970395,272.381012
84581.6,77.684227,29.970306,272.390015
84593.8,77.684302,29.970218,272.364014
84606.0,77.684379,29.97013,272.359009
84618.3,77.684455,29.970042,272.359009
84630.2,77.68453,29.969956,272.459991
84638.8,77.684584,29.969895,272.471008
84651.0,77.684661,29.969808,272.463013
84663.1,77.684721,29.969712,272.334991
84675.3,77.684751,29.969606,272.43399
84687.4,77.684752,29.969497,272.528015
84699.6,77.684722,29.96939,272.446014
84711.9,77.684676,29.969287,272.333008
84724.2,77.68463,29.969184,272.269989
84736.5,77.684584,29.969081,272.109985
84748.6,77.684535,29.96898,271.884003
84760.9,77.684484,29.968879,271.505005
84773.2,77.684433,29.968778,271.562988
84785.3,77.684384,29.968677,271.648987
84797.6,77.684333,29.968576,271.906006
84805.3,77.684301,29.968513,271.963989
84817.3,77.684252,29.968413,272.106995
84829.6,77.684203,29.968311,272.296997
84841.9,77.684155,29.968209,272.34201
84854.0,77.684107,29.968108,272.368011
84866.3,77.684058,29.968006,272.311005
84878.5,77.68401,29.967904,272.225006
84890.8,77.683961,29.967802,272.194
84903.1,77.683913,29.9677,272.18399
84915.3,77.683864,29.967599,272.122986
84927.5,77.683816,29.967497,272.066986
84939.8,77.683768,29.967395,271.971008
84952.0,77.683721,29.967293,271.93399
84964.2,77.683673,29.967191,272.002991
84976.5,77.683624,29.967089,272.110992
84988.7,77.683574,29.966988,272.166992
85000.9,77.683525,29.966887,272.070007
85013.1,77.683476,29.966786,271.766998
85025.4,77.683427,29.966684,271.652008
85037.5,77.683379,29.966583,271.471008
85049.7,77.68333,29.966482,271.368988
85062.0,77.683281,29.96638,271.481995
85074.2,77.683233,29.966278,271.578003
85086.4,77.683184,29.966177,271.537994
85098.7,77.683134,29.966075,271.490997
85110.9,77.683087,29.965973,271.492004
85123.2,77.683055,29.965866,271.30899
85135.5,77.68306,29.965756,271.122986
85147.7,77.683097,29.965651,271.269012
85159.3,77.683145,29.965555,271.480011
85170.7,77.683193,29.965461,271.355011
85178.4,77.683225,29.965398,271.240997
85189.8,77.683271,29.965304,271.321014
85201.0,77.683317,29.965211,271.398987
85212.7,77.683364,29.965114,271.365997
85224.9,77.683414,29.965013,271.432007
85237.2,77.683465,29.964912,271.472992
85249.4,77.683514,29.964811,271.457001
85261.7,77.683564,29.964709,271.43399
85273.9,77.683614,29.964608,271.358002
85286.2,77.683665,29.964507,271.27301
85298.5,77.683717,29.964406,271.210999
85310.7,77.683767,29.964305,271.244995
85322.9,77.683817,29.964204,271.299011
85335.2,77.683866,29.964102,271.304993
85347.4,77.683914,29.964,271.292999
85359.7,77.683962,29.963898,271.427002
85372.0,77.684025,29.963802,271.790009
85384.2,77.684104,29.963716,272.041992
85396.5,77.684184,29.96363,272.17099
85408.6,77.684262,29.963544,272.197998
85420.9,77.68434,29.963457,272.274994
85433.2,77.684419,29.96337,272.43399
85445.4,77.684497,29.963283,272.506012
85457.7,77.684575,29.963196,272.519012
85469.9,77.684652,29.963109,272.559998
85482.2,77.68473,29.963021,272.553009
85494.5,77.684808,29.962934,272.319
85506.7,77.684886,29.962847,272.186005
85519.0,77.684964,29.96276,272.251007
85531.2,77.685042,29.962673,272.549988
85543.0,77.685118,29.96259,272.803986
85554.9,77.685194,29.962506,272.899994
85566.7,77.68527,29.962422,273.009003
85578.5,77.685345,29.962338,272.945007
85590.3,77.68542,29.962254,272.769989
85602.6,77.685498,29.962167,272.661987
85614.8,77.685576,29.96208,272.644989
85627.0,77.685653,29.961993,272.628998
85639.3,77.685732,29.961906,272.617004
85651.6,77.685812,29.96182,272.683014
85659.8,77.685866,29.961763,272.532013
85671.6,77.685944,29.961682,272.420013
85683.8,77.686027,29.961598,272.480988
85696.1,77.686109,29.961514,272.544006
85708.3,77.686191,29.96143,272.579987
85719.1,77.686264,29.961356,272.606995
85730.0,77.686337,29.961282,272.527008
85742.0,77.686419,29.9612,272.463989
85754.3,77.686501,29.961116,272.48999
85766.6,77.686584,29.961032,272.437012
85778.6,77.686665,29.960949,272.46701
85791.0,77.686747,29.960863,272.416992
85803.3,77.686829,29.960779,272.39801
85815.1,77.686908,29.960698,272.42099
85826.8,77.686988,29.960618,272.410004
85839.1,77.687071,29.960534,272.416992
85851.4,77.687154,29.96045,272.419006
85863.7,77.687236,29.960366,272.42099
85876.0,77.68732,29.960282,272.253998
85888.3,77.687402,29.960198,272.260986
85900.5,77.687484,29.960114,272.190002
85912.7,77.687565,29.960029,272.158997
85925.0,77.687644,29.959943,272.014008
85937.1,77.687709,29.959849,272.045013
85949.4,77.687748,29.959744,271.997009
85961.6,77.68777,29.959636,271.959015
85973.7,77.687787,29.959528,271.971008
85985.9,77.687803,29.959419,271.90799
85998.2,77.687819,29.95931,271.812988
86010.5,77.687835,29.9592,271.790985
86022.6,77.68785,29.959092,271.75
86034.8,77.687867,29.958983,271.605011
86047.0,77.687883,29.958874,271.661987
86059.4,77.6879,29.958764,271.683014
86071.6,77.687917,29.958655,271.688995
86083.6,77.687932,29.958548,271.622009
86095.9,77.687948,29.958438,271.506012
86108.2,77.687965,29.958329,271.464996
86120.4,77.68798,29.95822,271.527008
86132.6,77.687994,29.958111,271.384003
86144.9,77.688022,29.958003,271.26001
86157.0,77.688061,29.957899,271.681
86159.6,77.68807,29.957877,271.703003
86171.9,77.688112,29.957773,271.684998
86184.1,77.688157,29.95767,271.77301
86196.4,77.688203,29.957567,271.753998
86208.6,77.688248,29.957464,271.972992
86220.7,77.688291,29.957362,271.959015
86233.0,77.688334,29.957258,271.941986
86245.3,77.688378,29.957154,272.005005
86257.5,77.688422,29.957051,271.981995
86269.8,77.688466,29.956947,272.01001
86282.1,77.68851,29.956844,272.053986
86294.3,77.688553,29.95674,272.028015
86306.4,77.688597,29.956638,272.026001
86318.5,77.68864,29.956536,272.078003
86330.8,77.688685,29.956433,272.016998
86343.0,77.688729,29.95633,271.911011
86355.1,77.688773,29.956228,271.928986
86367.2,77.688816,29.956126,271.980988
86379.5,77.68886,29.956022,271.966003
86391.7,77.688904,29.955919,271.984009
86403.8,77.688933,29.955813,272.040985
86416.0,77.688947,29.955704,272.184998
86428.3,77.688961,29.955594,272.132996
86440.6,77.688974,29.955484,272.031006
86452.9,77.688988,29.955374,272.096985
86465.2,77.689001,29.955264,272.126007
86477.5,77.689015,29.955154,272.169006
86489.8,77.689028,29.955044,272.14801
86500.5,77.68904,29.954948,272.140015
86512.8,77.689054,29.954838,272.175995
86525.2,77.689068,29.954728,272.233002
86537.3,77.689082,29.954619,272.299988
86547.2,77.689093,29.954531,272.286011
86559.5,77.689107,29.954421,272.31601
86571.7,77.689121,29.954312,272.475006
86584.0,77.689134,29.954202,272.424988
86596.3,77.689147,29.954092,272.513
86608.6,77.68916,29.953982,272.490997
86620.8,77.689173,29.953873,272.541992
86633.0,77.689187,29.953764,272.562012
86645.3,77.6892,29.953654,272.559998
86657.4,77.689213,29.953545,272.498993
86669.7,77.689225,29.953435,272.476013
86681.9,77.689239,29.953326,272.467987
86694.2,77.689253,29.953216,272.463013
86706.5,77.689267,29.953106,272.429993
86718.8,77.68928,29.952996,272.386993
86731.1,77.689293,29.952886,272.373993
86743.4,77.689306,29.952776,272.309998
86755.6,77.68932,29.952667,272.049988
86767.9,77.689335,29.952557,272.131989
86780.2,77.689349,29.952447,272.208008
86792.4,77.689361,29.952338,272.389008
86804.7,77.689371,29.952228,272.567993
86816.9,77.689381,29.952118,272.537994
